Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Positive Regulation Of Homotypic Cell-Cell Adhesion (GO:0034112)	2/16	5.919508e-02	2.647247e-01	0	0	5.601322e+00	1.583447e+01	PLAUR;EMILIN1
GO_Biological_Process_2023	Regulation Of Blood Vessel Endothelial Cell Proliferation Involved In Sprouting Angiogenesis (GO:1903587)	2/16	5.919508e-02	2.647247e-01	0	0	5.601322e+00	1.583447e+01	THBS1;VEGFA
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	4/59	5.954513e-02	2.647247e-01	0	0	2.857080e+00	8.059882e+00	BMP4;FOSL1;TGFB2;TEAD1
GO_Biological_Process_2023	Chordate Embryonic Development (GO:0043009)	4/59	5.954513e-02	2.647247e-01	0	0	2.857080e+00	8.059882e+00	SIX4;WNT5A;SULF1;VEGFA
GO_Biological_Process_2023	Heart Morphogenesis (GO:0003007)	4/59	5.954513e-02	2.647247e-01	0	0	2.857080e+00	8.059882e+00	ADAMTS5;TGFB2;ALPK2;VEGFA
GO_Biological_Process_2023	Mitotic Cytokinesis (GO:0000281)	4/59	5.954513e-02	2.647247e-01	0	0	2.857080e+00	8.059882e+00	KIF4A;BIRC5;CENPA;CEP55
GO_Biological_Process_2023	Base-Excision Repair (GO:0006284)	3/36	6.009006e-02	2.660788e-01	0	0	3.568182e+00	1.003341e+01	POLQ;NEIL3;HMGA2
GO_Biological_Process_2023	Interstrand Cross-Link Repair (GO:0036297)	3/36	6.009006e-02	2.660788e-01	0	0	3.568182e+00	1.003341e+01	RAD51AP1;FANCI;NEIL3
GO_Biological_Process_2023	Regulation Of Osteoblast Differentiation (GO:0045667)	5/85	6.139807e-02	2.713280e-01	0	0	2.457110e+00	6.856264e+00	YAP1;BMP4;TWIST1;TENT5A;DDR2
GO_Biological_Process_2023	DNA Repair (GO:0006281)	12/291	6.214580e-02	2.740853e-01	0	0	1.697644e+00	4.716517e+00	RAD51AP1;FANCI;POLQ;DEPDC1B;NEIL3;XRCC2;CHEK1;CDK1;HMGA2;NABP1;BRCA2;TICRR
GO_Biological_Process_2023	Regulation Of Extrinsic Apoptotic Signaling Pathway (GO:2001236)	4/60	6.259794e-02	2.755305e-01	0	0	2.805916e+00	7.775258e+00	BMP4;TNFRSF12A;CAV1;THBS1
GO_Biological_Process_2023	Negative Regulation Of Binding (GO:0051100)	5/86	6.391809e-02	2.784509e-01	0	0	2.426651e+00	6.673660e+00	CDKN1A;CAV1;HMGA2;NES;AURKA
GO_Biological_Process_2023	Regulation Of p38MAPK Cascade (GO:1900744)	3/37	6.422834e-02	2.784509e-01	0	0	3.463057e+00	9.507169e+00	BMP4;GDF6;VEGFA
GO_Biological_Process_2023	Muscle Tissue Development (GO:0060537)	3/37	6.422834e-02	2.784509e-01	0	0	3.463057e+00	9.507169e+00	SVIL;SIX4;CAV1
GO_Biological_Process_2023	Negative Regulation Of Endothelial Cell Migration (GO:0010596)	3/37	6.422834e-02	2.784509e-01	0	0	3.463057e+00	9.507169e+00	STC1;NR2F2;THBS1
GO_Biological_Process_2023	Negative Regulation Of Multicellular Organismal Process (GO:0051241)	10/231	6.499512e-02	2.784509e-01	0	0	1.784045e+00	4.876586e+00	BMP4;ADAMTS5;GPNMB;STC1;ADM;EMILIN1;ALPK2;CALR;TIMP1;BRCA2
GO_Biological_Process_2023	Negative Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001243)	4/61	6.573165e-02	2.784509e-01	0	0	2.756548e+00	7.503805e+00	DDIAS;CREB3L1;PLAUR;HYOU1
GO_Biological_Process_2023	Aorta Morphogenesis (GO:0035909)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	PDGFRB;JAG1
GO_Biological_Process_2023	cGMP-mediated Signaling (GO:0019934)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	PDE3A;CD36
GO_Biological_Process_2023	Regulation Of Single Stranded Viral RNA Replication Via Double Stranded DNA Intermediate (GO:0045091)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	TOP2A;HMGA2
GO_Biological_Process_2023	Regulation Of Ubiquitin Protein Ligase Activity (GO:1904666)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	CDC20;UBE2C
GO_Biological_Process_2023	Embryo Development Ending In Birth Or Egg Hatching (GO:0009792)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	OSR2;TGFB2
GO_Biological_Process_2023	Extracellular Matrix Assembly (GO:0085029)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	PXDN;EMILIN1
GO_Biological_Process_2023	Mesenchyme Development (GO:0060485)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	BMP4;HMGA2
GO_Biological_Process_2023	Microtubule Depolymerization (GO:0007019)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	KIF18B;KIF2C
GO_Biological_Process_2023	Negative Regulation Of Cellular Senescence (GO:2000773)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	HMGA2;TWIST1
GO_Biological_Process_2023	Negative Regulation Of Ubiquitin-Protein Transferase Activity (GO:0051444)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	CDC20;BUB1B
GO_Biological_Process_2023	Positive Chemotaxis (GO:0050918)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	GPNMB;VEGFA
GO_Biological_Process_2023	Positive Regulation By Host Of Viral Process (GO:0044794)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	CAV2;PPIB
GO_Biological_Process_2023	Positive Regulation Of Macrophage Activation (GO:0043032)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	WNT5A;THBS1
GO_Biological_Process_2023	Positive Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010744)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	AGTR1;CD36
GO_Biological_Process_2023	Positive Regulation Of Transcription From RNA Polymerase II Promoter In Response To Stress (GO:0036003)	2/17	6.600916e-02	2.784509e-01	0	0	5.227632e+00	1.420851e+01	CREB3L1;VEGFA
GO_Biological_Process_2023	Regulation Of Cytoskeleton Organization (GO:0051493)	6/114	6.602834e-02	2.784509e-01	0	0	2.185373e+00	5.939125e+00	PDGFRB;SYDE1;BST1;BAIAP2L1;NEXN;PHLDB2
GO_Biological_Process_2023	Calcium-Dependent Cell-Cell Adhesion Via Plasma Membrane Cell Adhesion Molecules (GO:0016339)	3/38	6.849440e-02	2.883015e-01	0	0	3.363940e+00	9.018735e+00	CDH6;CDH2;CDH11
GO_Biological_Process_2023	Regulation Of Cell Adhesion (GO:0030155)	7/144	6.946828e-02	2.918459e-01	0	0	2.010979e+00	5.363049e+00	ANGPT1;PLAU;TPM1;PLAUR;TGFBI;P4HB;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Protein Kinase Activity (GO:0045860)	7/145	7.151046e-02	2.998563e-01	0	0	1.996303e+00	5.266071e+00	CENPE;TGFB2;CDKN1A;HMGA2;CLSPN;DDR2;VEGFA
GO_Biological_Process_2023	Cellular Response To Peptide Hormone Stimulus (GO:0071375)	5/89	7.182159e-02	3.001389e-01	0	0	2.339623e+00	6.161561e+00	PKM;CAV1;ENPP1;TRIB3;SLC39A14
GO_Biological_Process_2023	Odontogenesis (GO:0042476)	3/39	7.288557e-02	3.001389e-01	0	0	3.270329e+00	8.564550e+00	BMP4;OSR2;TGFB2
GO_Biological_Process_2023	Positive Regulation Of Cytokinesis (GO:0032467)	3/39	7.288557e-02	3.001389e-01	0	0	3.270329e+00	8.564550e+00	SVIL;BIRC5;CDC6
GO_Biological_Process_2023	Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	ARHGAP11B;PMAIP1
GO_Biological_Process_2023	Response To Organophosphorus (GO:0046683)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	STAT1;ENPP1
GO_Biological_Process_2023	Mesenchyme Morphogenesis (GO:0072132)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	ADAMTS5;TGFB2
GO_Biological_Process_2023	Myoblast Fusion (GO:0007520)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	ADAMTS15;ADAMTS5
GO_Biological_Process_2023	Negative Regulation Of Signal Transduction By P53 Class Mediator (GO:1901797)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	TWIST1;CD44
GO_Biological_Process_2023	Positive Regulation Of NLRP3 Inflammasome Complex Assembly (GO:1900227)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	DEPDC1B;CD36
GO_Biological_Process_2023	Positive Regulation Of Monocyte Chemotaxis (GO:0090026)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	SERPINE1;ANO6
GO_Biological_Process_2023	Regulation Of DNA Damage Checkpoint (GO:2000001)	2/18	7.306905e-02	3.001389e-01	0	0	4.900654e+00	1.282183e+01	DEPDC1B;BRCA2
GO_Biological_Process_2023	Regulation Of Cold-Induced Thermogenesis (GO:0120161)	7/146	7.358800e-02	3.017108e-01	0	0	1.981839e+00	5.171160e+00	ADAMTS5;OXTR;APLP2;CAV1;PDGFC;CD36;VEGFA
GO_Biological_Process_2023	Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050730)	5/90	7.456989e-02	3.051714e-01	0	0	2.311979e+00	6.001940e+00	BST1;ANGPT1;NTF3;CD44;VEGFA
GO_Biological_Process_2023	Positive Regulation Of Apoptotic Process (GO:0043065)	11/270	7.689574e-02	3.127036e-01	0	0	1.674647e+00	4.295980e+00	TOP2A;TFAP2A;BMP4;TGFB2;TNFRSF12A;MAP3K20;IGF2BP1;PAWR;PMAIP1;ANO6;EMILIN1
GO_Biological_Process_2023	Positive Regulation Of Binding (GO:0051099)	5/91	7.737465e-02	3.127036e-01	0	0	2.284978e+00	5.847478e+00	BMP4;CAV1;PLAUR;TRIB3;B2M
GO_Biological_Process_2023	Regulation Of Cytokine-Mediated Signaling Pathway (GO:0001959)	3/40	7.739909e-02	3.127036e-01	0	0	3.181779e+00	8.141472e+00	TSLP;AXL;IGF2BP1
GO_Biological_Process_2023	Regulation Of Cytosolic Calcium Ion Concentration (GO:0051480)	3/40	7.739909e-02	3.127036e-01	0	0	3.181779e+00	8.141472e+00	CAV2;CAV1;WNT5A
GO_Biological_Process_2023	Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	3/40	7.739909e-02	3.127036e-01	0	0	3.181779e+00	8.141472e+00	SKA3;PHLDB2;SKA1
GO_Biological_Process_2023	Cyclic-Nucleotide-Mediated Signaling (GO:0019935)	3/40	7.739909e-02	3.127036e-01	0	0	3.181779e+00	8.141472e+00	PDE3A;AHR;CD36
GO_Biological_Process_2023	Endothelial Cell Migration (GO:0043542)	3/40	7.739909e-02	3.127036e-01	0	0	3.181779e+00	8.141472e+00	STAT1;FSTL1;VEGFA
GO_Biological_Process_2023	Regulation Of Protein-Containing Complex Assembly (GO:0043254)	6/119	7.769264e-02	3.130192e-01	0	0	2.088137e+00	5.335178e+00	TFRC;FBLIM1;HJURP;CD36;AJUBA;VEGFA
GO_Biological_Process_2023	Protein Phosphorylation (GO:0006468)	18/500	7.775997e-02	3.130192e-01	0	0	1.476618e+00	3.771471e+00	PLK4;PDGFRB;PDGFRA;TGFB2;TTK;GDF6;AURKA;BMP4;PRDX4;CDK2;CHEK1;PBK;CDK1;MAP3K20;BIRC5;FAM20C;CLSPN;DDR2
GO_Biological_Process_2023	Positive Regulation Of T Cell Proliferation (GO:0042102)	4/65	7.906193e-02	3.160094e-01	0	0	2.575261e+00	6.534786e+00	ANXA1;VCAM1;TFRC;CD70
GO_Biological_Process_2023	Negative Regulation Of Gene Expression (GO:0010629)	13/336	7.965384e-02	3.160094e-01	0	0	1.588210e+00	4.018274e+00	YAP1;TGFB2;VEGFA;AURKA;BMP4;GPNMB;CREB3L1;CHEK1;IGF2BP1;EMILIN1;IGF2BP3;CALR;IGF2BP2
GO_Biological_Process_2023	Negative Regulation Of Protein Phosphorylation (GO:0001933)	7/149	8.003258e-02	3.160094e-01	0	0	1.939668e+00	4.898287e+00	NIBAN1;CDKN1A;CAV1;NTF3;ENPP1;TRIB3;EMILIN1
GO_Biological_Process_2023	Positive Regulation Of Neuron Projection Development (GO:0010976)	5/92	8.023557e-02	3.160094e-01	0	0	2.258597e+00	5.697963e+00	TENM3;BDNF;WNT5A;P3H1;DDR2
GO_Biological_Process_2023	Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	8/179	8.030941e-02	3.160094e-01	0	0	1.841808e+00	4.644796e+00	PDGFRB;PDGFRA;GPNMB;ANGPT1;PDGFC;CD36;CD44;DDR2
GO_Biological_Process_2023	Regulation Of Granulocyte Chemotaxis (GO:0071622)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	BST1;THBS1
GO_Biological_Process_2023	Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	LOXL3;TIMP1
GO_Biological_Process_2023	Cardiac Epithelial To Mesenchymal Transition (GO:0060317)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	BMP4;TGFB2
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Signaling Pathway (GO:1900746)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	CCBE1;VEGFA
GO_Biological_Process_2023	Chondroitin Sulfate Proteoglycan Biosynthetic Process (GO:0050650)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	UGDH;CHPF2
GO_Biological_Process_2023	Embryonic Digestive Tract Development (GO:0048566)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	PDGFRA;TGFB2
GO_Biological_Process_2023	Negative Regulation Of Cyclin-Dependent Protein Serine/Threonine Kinase Activity (GO:0045736)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	CDKN1A;NR2F2
GO_Biological_Process_2023	Negative Regulation Of Fatty Acid Metabolic Process (GO:0045922)	2/19	8.035831e-02	3.160094e-01	0	0	4.612143e+00	1.162841e+01	APLP2;TRIB3
GO_Biological_Process_2023	Negative Regulation Of mRNA Catabolic Process (GO:1902373)	3/41	8.203210e-02	3.214497e-01	0	0	3.097888e+00	7.746718e+00	IGF2BP1;TENT5A;TENT5C
GO_Biological_Process_2023	Positive Regulation Of Actin Filament Polymerization (GO:0030838)	3/41	8.203210e-02	3.214497e-01	0	0	3.097888e+00	7.746718e+00	BAIAP2L1;CDC42EP3;PFN1
GO_Biological_Process_2023	Protein O-linked Glycosylation (GO:0006493)	5/93	8.315232e-02	3.252637e-01	0	0	2.232817e+00	5.553196e+00	GALNT5;PLOD2;PLOD1;POGLUT3;GALNT10
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	6/122	8.521395e-02	3.321544e-01	0	0	2.033818e+00	5.008461e+00	PDGFRB;NIBAN1;TGFB2;PRR16;VIM;THBS1
GO_Biological_Process_2023	Receptor-Mediated Endocytosis (GO:0006898)	6/122	8.521395e-02	3.321544e-01	0	0	2.033818e+00	5.008461e+00	TFRC;CAV2;CAV1;CANX;ADM;CD36
GO_Biological_Process_2023	Muscle Contraction (GO:0006936)	5/94	8.612452e-02	3.342060e-01	0	0	2.207615e+00	5.412986e+00	OXTR;TPM4;ASPH;TPM2;TPM1
GO_Biological_Process_2023	Peptidyl-Lysine Modification (GO:0018205)	5/94	8.612452e-02	3.342060e-01	0	0	2.207615e+00	5.412986e+00	LOXL3;PLOD2;P3H4;PLOD1;P3H3
GO_Biological_Process_2023	Regulation Of Neurogenesis (GO:0050767)	4/67	8.619315e-02	3.342060e-01	0	0	2.493250e+00	6.111366e+00	YAP1;APLP2;B2M;HES2
GO_Biological_Process_2023	Keratinocyte Differentiation (GO:0030216)	3/42	8.678166e-02	3.348099e-01	0	0	3.018300e+00	7.377812e+00	ANXA1;JAG1;WNT5A
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Proliferation (GO:0050679)	6/123	8.780735e-02	3.348099e-01	0	0	2.016331e+00	4.904948e+00	BMP4;YAP1;OSR2;WNT5A;VEGFC;VEGFA
GO_Biological_Process_2023	Regulation Of Fibroblast Migration (GO:0010762)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	THBS1;DDR2
GO_Biological_Process_2023	Regulation Of Smooth Muscle Contraction (GO:0006940)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	CNN1;CAV1
GO_Biological_Process_2023	Response To ATP (GO:0033198)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	ENPP1;HSP90B1
GO_Biological_Process_2023	Hydrogen Peroxide Catabolic Process (GO:0042744)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	PRDX4;PXDN
GO_Biological_Process_2023	Negative Regulation Of Cyclin-Dependent Protein Kinase Activity (GO:1904030)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	CDKN1A;NR2F2
GO_Biological_Process_2023	Negative Regulation Of Phosphate Metabolic Process (GO:0045936)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	BMP4;CDKN1A
GO_Biological_Process_2023	Positive Regulation Of Protein Processing (GO:0010954)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	CCBE1;ANXA2
GO_Biological_Process_2023	Regulation Of Calcium Ion Import (GO:0090279)	2/20	8.786114e-02	3.348099e-01	0	0	4.355690e+00	1.059303e+01	PDGFRB;STC1
GO_Biological_Process_2023	Cell Junction Assembly (GO:0034329)	5/95	8.915178e-02	3.391444e-01	0	0	2.182973e+00	5.277153e+00	CDH6;CDH2;BDNF;CDH11;TLN1
GO_Biological_Process_2023	Positive Regulation Of Defense Response (GO:0031349)	6/124	9.044359e-02	3.434684e-01	0	0	1.999141e+00	4.803993e+00	TSLP;SERPINE1;WNT5A;AGTR1;IGF2BP1;EMILIN1
GO_Biological_Process_2023	Skeletal System Morphogenesis (GO:0048705)	3/43	9.164476e-02	3.468402e-01	0	0	2.942692e+00	7.032549e+00	TFAP2A;OSR2;PDGFRA
GO_Biological_Process_2023	Positive Regulation Of miRNA Transcription (GO:1902895)	3/43	9.164476e-02	3.468402e-01	0	0	2.942692e+00	7.032549e+00	FOSL1;TGFB2;TEAD1
GO_Biological_Process_2023	Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	5/96	9.223368e-02	3.484733e-01	0	0	2.158874e+00	5.145524e+00	TGFB2;APLP2;WNT5A;PDE3A;GDF5
GO_Biological_Process_2023	Phagocytosis (GO:0006909)	4/69	9.362527e-02	3.531284e-01	0	0	2.416286e+00	5.722864e+00	ANXA1;AXL;CD36;GULP1
GO_Biological_Process_2023	DNA Replication Initiation (GO:0006270)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	ORC1;MCM10
GO_Biological_Process_2023	Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	TRIM5;CD36
GO_Biological_Process_2023	Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	TIMP2;TIMP1
GO_Biological_Process_2023	Aminoglycan Biosynthetic Process (GO:0006023)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	UGDH;GALNT5
GO_Biological_Process_2023	Anaphase-Promoting Complex-Dependent Catabolic Process (GO:0031145)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	CDC20;UBE2C
GO_Biological_Process_2023	Negative Regulation Of Biomineral Tissue Development (GO:0070168)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	ENPP1;ASPN
GO_Biological_Process_2023	Peptide Catabolic Process (GO:0043171)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	ERAP2;ANPEP
GO_Biological_Process_2023	Positive Regulation Of Transcription Regulatory Region DNA Binding (GO:2000679)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	NIBAN2;TWIST1
GO_Biological_Process_2023	Regulation Of Cell-Substrate Junction Assembly (GO:0090109)	2/21	9.556241e-02	3.549919e-01	0	0	4.126231e+00	9.688291e+00	TLN1;VCL
GO_Biological_Process_2023	Embryonic Organ Morphogenesis (GO:0048562)	3/44	9.661833e-02	3.571168e-01	0	0	2.870771e+00	6.708954e+00	MFAP5;OSR2;PDGFRA
GO_Biological_Process_2023	Positive Regulation Of Chemotaxis (GO:0050921)	3/44	9.661833e-02	3.571168e-01	0	0	2.870771e+00	6.708954e+00	PDGFRB;THBS1;VEGFA
GO_Biological_Process_2023	Regulation Of B Cell Proliferation (GO:0030888)	3/44	9.661833e-02	3.571168e-01	0	0	2.870771e+00	6.708954e+00	BST1;TFRC;CLCF1
GO_Biological_Process_2023	Regulation Of Notch Signaling Pathway (GO:0008593)	4/70	9.745159e-02	3.584017e-01	0	0	2.379553e+00	5.540550e+00	YAP1;TGFB2;JAG1;NIBAN2
GO_Biological_Process_2023	Regulation Of Actin Filament Polymerization (GO:0030833)	4/70	9.745159e-02	3.584017e-01	0	0	2.379553e+00	5.540550e+00	BAIAP2L1;PLEKHG2;CDC42EP3;PFN1
GO_Biological_Process_2023	Regulation Of Actin Filament-Based Process (GO:0032970)	4/70	9.745159e-02	3.584017e-01	0	0	2.379553e+00	5.540550e+00	PDGFRB;CNN2;BST1;BAIAP2L1
GO_Biological_Process_2023	Positive Regulation Of Protein-Containing Complex Assembly (GO:0031334)	5/98	9.855953e-02	3.618753e-01	0	0	2.112228e+00	4.894233e+00	DEPDC1B;TFRC;CD36;AJUBA;VEGFA
GO_Biological_Process_2023	Peptidyl-Serine Phosphorylation (GO:0018105)	7/158	1.012588e-01	3.708905e-01	0	0	1.823211e+00	4.175291e+00	CDK2;MAP3K20;CDK1;PBK;TTK;CLSPN;AURKA
GO_Biological_Process_2023	Regulation Of Double-Strand Break Repair Via Homologous Recombination (GO:0010569)	4/71	1.013499e-01	3.708905e-01	0	0	2.343917e+00	5.365638e+00	RAD51AP1;POLQ;CHEK1;ACTB
GO_Biological_Process_2023	Cellular Response To Insulin Stimulus (GO:0032869)	5/99	1.018025e-01	3.719319e-01	0	0	2.089650e+00	4.774267e+00	PKM;CAV2;ENPP1;TRIB3;SLC39A14
GO_Biological_Process_2023	DNA Damage Response (GO:0006974)	14/384	1.020700e-01	3.722948e-01	0	0	1.492527e+00	3.406091e+00	TOP2A;YAP1;POLQ;CDKN1A;XRCC2;MCM10;TICRR;RAD51AP1;DEPDC1B;CCND1;CHEK1;CDK1;NABP1;MICA
GO_Biological_Process_2023	Regulation Of Vascular Endothelial Growth Factor Receptor Signaling Pathway (GO:0030947)	2/22	1.034476e-01	3.736263e-01	0	0	3.919718e+00	8.892627e+00	NIBAN2;EMILIN1
GO_Biological_Process_2023	Response To Gamma Radiation (GO:0010332)	2/22	1.034476e-01	3.736263e-01	0	0	3.919718e+00	8.892627e+00	YAP1;MAP3K20
GO_Biological_Process_2023	Modulation By Host Of Viral Process (GO:0044788)	2/22	1.034476e-01	3.736263e-01	0	0	3.919718e+00	8.892627e+00	CAV2;PPIB
GO_Biological_Process_2023	Natural Killer Cell Mediated Immunity (GO:0002228)	2/22	1.034476e-01	3.736263e-01	0	0	3.919718e+00	8.892627e+00	RAET1G;MICA
GO_Biological_Process_2023	Placenta Development (GO:0001890)	2/22	1.034476e-01	3.736263e-01	0	0	3.919718e+00	8.892627e+00	PHLDA2;E2F7
GO_Biological_Process_2023	Protein Peptidyl-Prolyl Isomerization (GO:0000413)	2/22	1.034476e-01	3.736263e-01	0	0	3.919718e+00	8.892627e+00	PPIB;PPIC
GO_Biological_Process_2023	Negative Regulation Of Cell Adhesion (GO:0007162)	4/72	1.053192e-01	3.791816e-01	0	0	2.309329e+00	5.197744e+00	JAG1;ANGPT1;SERPINE1;TGFBI
GO_Biological_Process_2023	Negative Regulation Of Cellular Metabolic Process (GO:0031324)	3/46	1.068843e-01	3.791816e-01	0	0	2.736965e+00	6.119878e+00	TFAP2A;TWIST1;HMGA2
GO_Biological_Process_2023	Positive Regulation Of Peptidyl-Tyrosine Phosphorylation (GO:0050731)	6/130	1.071476e-01	3.791816e-01	0	0	1.901819e+00	4.247803e+00	TSLP;ANGPT1;CLCF1;NTF3;CD44;VEGFA
GO_Biological_Process_2023	Regulation Of Extracellular Matrix Organization (GO:1903053)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	RUNX1;DDR2
GO_Biological_Process_2023	Adaptive Immune Response Based On Somatic Recombination Of Immune Receptors Built From Immunoglobulin Superfamily Domains (GO:0002460)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	JAG1;CD70
GO_Biological_Process_2023	Bile Acid And Bile Salt Transport (GO:0015721)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	ABCC3;ATP8B1
GO_Biological_Process_2023	Response To BMP (GO:0071772)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	BMP4;ADAMTS7
GO_Biological_Process_2023	Negative Regulation Of Lymphocyte Activation (GO:0051250)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	GPNMB;MICA
GO_Biological_Process_2023	Negative Regulation Of Neuron Differentiation (GO:0045665)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	CALR;B2M
GO_Biological_Process_2023	Positive Regulation Of Epithelial Cell Apoptotic Process (GO:1904037)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	ANO6;THBS1
GO_Biological_Process_2023	Positive Regulation Of Neuron Apoptotic Process (GO:0043525)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	TFAP2A;TGFB2
GO_Biological_Process_2023	Regulation Of Axon Extension Involved In Axon Guidance (GO:0048841)	2/23	1.115027e-01	3.791816e-01	0	0	3.732873e+00	8.188828e+00	SEMA3C;VEGFA
GO_Biological_Process_2023	Regulation Of Macromolecule Metabolic Process (GO:0060255)	7/162	1.115879e-01	3.791816e-01	0	0	1.775793e+00	3.894214e+00	TCF19;CDK2;IGF2BP1;IGF2BP3;AHR;ALPK2;IGF2BP2
